Depot A 1 traded 1 product A for 14$. New balance is 119, stock remaining is 34
Depot A 45 traded 1 product A for 20$. New balance is 135, stock remaining is 21
Depot A 45 traded 1 product A for 20$. New balance is 155, stock remaining is 20
Depot A 45 traded 1 product A for 20$. New balance is 175, stock remaining is 19
Depot A 45 traded 1 product A for 20$. New balance is 195, stock remaining is 18
Depot A 45 traded 1 product A for 20$. New balance is 215, stock remaining is 17
Depot A 45 traded 1 product A for 20$. New balance is 235, stock remaining is 16
Depot A 45 traded 1 product A for 20$. New balance is 255, stock remaining is 15
Depot A 46 traded 1 product A for 10$. New balance is 106, stock remaining is 38
Depot A 46 traded 1 product A for 10$. New balance is 116, stock remaining is 37
Depot A 46 traded 1 product A for 10$. New balance is 126, stock remaining is 36
Depot A 46 traded 1 product A for 10$. New balance is 136, stock remaining is 35
Depot A 46 traded 1 product A for 10$. New balance is 146, stock remaining is 34
Depot A 46 traded 1 product A for 10$. New balance is 156, stock remaining is 33
Depot A 46 traded 1 product A for 10$. New balance is 166, stock remaining is 32
Depot A 46 traded 1 product A for 10$. New balance is 176, stock remaining is 31
Depot A 46 traded 1 product A for 10$. New balance is 186, stock remaining is 30
Depot A 46 traded 1 product A for 10$. New balance is 196, stock remaining is 29
Depot A 46 traded 1 product A for 10$. New balance is 206, stock remaining is 28
Depot A 46 traded 1 product A for 10$. New balance is 216, stock remaining is 27
Depot A 46 traded 1 product A for 10$. New balance is 226, stock remaining is 26
Depot A 46 traded 1 product A for 10$. New balance is 236, stock remaining is 25
Depot A 46 traded 1 product A for 10$. New balance is 246, stock remaining is 24
Depot A 46 traded 1 product A for 10$. New balance is 256, stock remaining is 23
Depot A 46 traded 1 product A for 10$. New balance is 266, stock remaining is 22
Depot A 46 traded 1 product A for 10$. New balance is 276, stock remaining is 21
Depot A 46 traded 1 product A for 10$. New balance is 286, stock remaining is 20
Depot A 46 traded 1 product A for 10$. New balance is 296, stock remaining is 19
Depot A 46 traded 1 product A for 10$. New balance is 306, stock remaining is 18
Depot A 46 traded 1 product A for 10$. New balance is 316, stock remaining is 17
Depot A 46 traded 1 product A for 10$. New balance is 326, stock remaining is 16
Depot A 46 traded 1 product A for 10$. New balance is 336, stock remaining is 15
Depot A 47 traded 1 product A for 18$. New balance is 68, stock remaining is 32
Depot A 47 traded 1 product A for 18$. New balance is 86, stock remaining is 31
Depot A 47 traded 1 product A for 18$. New balance is 104, stock remaining is 30
Depot A 47 traded 1 product A for 18$. New balance is 122, stock remaining is 29
Depot A 47 traded 1 product A for 18$. New balance is 140, stock remaining is 28
Depot A 47 traded 1 product A for 18$. New balance is 158, stock remaining is 27
Depot A 47 traded 1 product A for 18$. New balance is 176, stock remaining is 26
Depot A 47 traded 1 product A for 18$. New balance is 194, stock remaining is 25
Depot A 47 traded 1 product A for 18$. New balance is 212, stock remaining is 24
Depot A 47 traded 1 product A for 18$. New balance is 230, stock remaining is 23
Depot A 47 traded 1 product A for 18$. New balance is 248, stock remaining is 22
Depot A 47 traded 1 product A for 18$. New balance is 266, stock remaining is 21
Depot A 47 traded 1 product A for 18$. New balance is 284, stock remaining is 20
Depot A 47 traded 1 product A for 18$. New balance is 302, stock remaining is 19
Depot A 47 traded 1 product A for 18$. New balance is 320, stock remaining is 18
Depot A 47 traded 1 product A for 18$. New balance is 338, stock remaining is 17
Depot A 47 traded 1 product A for 18$. New balance is 356, stock remaining is 16
Depot A 47 traded 1 product A for 18$. New balance is 374, stock remaining is 15
Depot A 48 traded 1 product A for 2$. New balance is 96, stock remaining is 27
Depot A 48 traded 1 product A for 2$. New balance is 98, stock remaining is 26
Depot A 48 traded 1 product A for 2$. New balance is 100, stock remaining is 25
Depot A 48 traded 1 product A for 2$. New balance is 102, stock remaining is 24
Depot A 48 traded 1 product A for 2$. New balance is 104, stock remaining is 23
Depot A 48 traded 1 product A for 2$. New balance is 106, stock remaining is 22
Depot A 48 traded 1 product A for 2$. New balance is 108, stock remaining is 21
Depot A 48 traded 1 product A for 2$. New balance is 110, stock remaining is 20
Depot A 48 traded 1 product A for 2$. New balance is 112, stock remaining is 19
Depot A 48 traded 1 product A for 2$. New balance is 114, stock remaining is 18
Depot A 48 traded 1 product A for 2$. New balance is 116, stock remaining is 17
Depot A 48 traded 1 product A for 2$. New balance is 118, stock remaining is 16
Depot A 48 traded 1 product A for 2$. New balance is 120, stock remaining is 15
Depot A 50 traded 1 product A for 12$. New balance is 76, stock remaining is 18
Depot A 50 traded 1 product A for 12$. New balance is 88, stock remaining is 17
Depot A 50 traded 1 product A for 12$. New balance is 100, stock remaining is 16
Depot A 50 traded 1 product A for 12$. New balance is 112, stock remaining is 15
Depot B 1 traded 1 product B for 6$. New balance is 71, stock remaining is 39
Depot B 1 traded 1 product B for 6$. New balance is 77, stock remaining is 38
Depot B 1 traded 1 product B for 6$. New balance is 83, stock remaining is 37
Depot B 1 traded 1 product B for 6$. New balance is 89, stock remaining is 36
Depot B 1 traded 1 product B for 6$. New balance is 95, stock remaining is 35
Depot B 1 traded 1 product B for 6$. New balance is 101, stock remaining is 34
Depot B 1 traded 1 product B for 6$. New balance is 107, stock remaining is 33
Depot B 1 traded 1 product B for 6$. New balance is 113, stock remaining is 32
Depot B 1 traded 1 product B for 6$. New balance is 119, stock remaining is 31
Depot B 1 traded 1 product B for 6$. New balance is 125, stock remaining is 30
Depot B 1 traded 1 product B for 6$. New balance is 131, stock remaining is 29
Depot B 1 traded 1 product B for 6$. New balance is 137, stock remaining is 28
Depot B 1 traded 1 product B for 6$. New balance is 143, stock remaining is 27
Depot B 1 traded 1 product B for 6$. New balance is 149, stock remaining is 26
Depot B 1 traded 1 product B for 6$. New balance is 155, stock remaining is 25
Depot B 1 traded 1 product B for 6$. New balance is 161, stock remaining is 24
Depot B 1 traded 1 product B for 6$. New balance is 167, stock remaining is 23
Depot B 1 traded 1 product B for 6$. New balance is 173, stock remaining is 22
Depot B 1 traded 1 product B for 6$. New balance is 179, stock remaining is 21
Depot B 1 traded 1 product B for 6$. New balance is 185, stock remaining is 20
Depot B 1 traded 1 product B for 6$. New balance is 191, stock remaining is 19
Depot B 1 traded 1 product B for 6$. New balance is 197, stock remaining is 18
Depot B 1 traded 1 product B for 6$. New balance is 203, stock remaining is 17
Depot B 1 traded 1 product B for 6$. New balance is 209, stock remaining is 16
Depot B 1 traded 1 product B for 6$. New balance is 215, stock remaining is 15
Depot B 2 traded 1 product B for 16$. New balance is 85, stock remaining is 27
Depot B 2 traded 1 product B for 16$. New balance is 101, stock remaining is 26
Depot B 2 traded 1 product B for 16$. New balance is 117, stock remaining is 25
Depot B 2 traded 1 product B for 16$. New balance is 133, stock remaining is 24
Depot B 2 traded 1 product B for 16$. New balance is 149, stock remaining is 23
Depot B 2 traded 1 product B for 16$. New balance is 165, stock remaining is 22
Depot B 2 traded 1 product B for 16$. New balance is 181, stock remaining is 21
Depot B 2 traded 1 product B for 16$. New balance is 197, stock remaining is 20
Depot B 2 traded 1 product B for 16$. New balance is 213, stock remaining is 19
Depot B 2 traded 1 product B for 16$. New balance is 229, stock remaining is 18
Depot B 2 traded 1 product B for 16$. New balance is 245, stock remaining is 17
Depot B 2 traded 1 product B for 16$. New balance is 261, stock remaining is 16
Depot B 2 traded 1 product B for 16$. New balance is 277, stock remaining is 15
Depot B 3 traded 1 product B for 6$. New balance is 93, stock remaining is 20
Depot B 3 traded 1 product B for 6$. New balance is 99, stock remaining is 19
Depot B 3 traded 1 product B for 6$. New balance is 105, stock remaining is 18
Depot B 3 traded 1 product B for 6$. New balance is 111, stock remaining is 17
Depot B 3 traded 1 product B for 6$. New balance is 117, stock remaining is 16
Depot B 3 traded 1 product B for 6$. New balance is 123, stock remaining is 15
Depot B 4 traded 1 product B for 8$. New balance is 62, stock remaining is 38
Depot B 4 traded 1 product B for 8$. New balance is 70, stock remaining is 37
Depot B 4 traded 1 product B for 8$. New balance is 78, stock remaining is 36
Depot B 4 traded 1 product B for 8$. New balance is 86, stock remaining is 35
Depot B 4 traded 1 product B for 8$. New balance is 94, stock remaining is 34
Depot B 4 traded 1 product B for 8$. New balance is 102, stock remaining is 33
Depot B 4 traded 1 product B for 8$. New balance is 110, stock remaining is 32
Depot B 4 traded 1 product B for 8$. New balance is 118, stock remaining is 31
Depot B 4 traded 1 product B for 8$. New balance is 126, stock remaining is 30
Depot B 4 traded 1 product B for 8$. New balance is 134, stock remaining is 29
Depot B 4 traded 1 product B for 8$. New balance is 142, stock remaining is 28
Depot B 4 traded 1 product B for 8$. New balance is 150, stock remaining is 27
Depot B 4 traded 1 product B for 8$. New balance is 158, stock remaining is 26
Depot B 4 traded 1 product B for 8$. New balance is 166, stock remaining is 25
Depot B 4 traded 1 product B for 8$. New balance is 174, stock remaining is 24
Depot B 4 traded 1 product B for 8$. New balance is 182, stock remaining is 23
Depot B 4 traded 1 product B for 8$. New balance is 190, stock remaining is 22
Depot B 4 traded 1 product B for 8$. New balance is 198, stock remaining is 21
Depot B 4 traded 1 product B for 8$. New balance is 206, stock remaining is 20
Depot B 4 traded 1 product B for 8$. New balance is 214, stock remaining is 19
Depot B 4 traded 1 product B for 8$. New balance is 222, stock remaining is 18
Depot B 4 traded 1 product B for 8$. New balance is 230, stock remaining is 17
Depot B 4 traded 1 product B for 8$. New balance is 238, stock remaining is 16
Depot B 4 traded 1 product B for 8$. New balance is 246, stock remaining is 15
Depot B 6 traded 1 product B for 18$. New balance is 81, stock remaining is 39
Depot B 6 traded 1 product B for 18$. New balance is 99, stock remaining is 38
Depot B 6 traded 1 product B for 18$. New balance is 117, stock remaining is 37
Depot B 6 traded 1 product B for 18$. New balance is 135, stock remaining is 36
Depot B 6 traded 1 product B for 18$. New balance is 153, stock remaining is 35
Depot B 6 traded 1 product B for 18$. New balance is 171, stock remaining is 34
Depot B 6 traded 1 product B for 18$. New balance is 189, stock remaining is 33
Depot B 6 traded 1 product B for 18$. New balance is 207, stock remaining is 32
Depot B 6 traded 1 product B for 18$. New balance is 225, stock remaining is 31
Depot B 6 traded 1 product B for 18$. New balance is 243, stock remaining is 30
Depot B 6 traded 1 product B for 18$. New balance is 261, stock remaining is 29
Depot B 6 traded 1 product B for 18$. New balance is 279, stock remaining is 28
Depot B 6 traded 1 product B for 18$. New balance is 297, stock remaining is 27
Depot B 6 traded 1 product B for 18$. New balance is 315, stock remaining is 26
Depot B 6 traded 1 product B for 18$. New balance is 333, stock remaining is 25
Depot B 6 traded 1 product B for 18$. New balance is 351, stock remaining is 24
Depot B 6 traded 1 product B for 18$. New balance is 369, stock remaining is 23
Depot B 6 traded 1 product B for 18$. New balance is 387, stock remaining is 22
Depot B 6 traded 1 product B for 18$. New balance is 405, stock remaining is 21
Depot B 6 traded 1 product B for 18$. New balance is 423, stock remaining is 20
Depot B 6 traded 1 product B for 18$. New balance is 441, stock remaining is 19
Depot B 6 traded 1 product B for 18$. New balance is 459, stock remaining is 18
